# Gene Family	11507229_rna_1-RPKs
UniRef90_G2T1C1|g__Roseburia.s__Roseburia_hominis	10.3626943005
UniRef90_R6ILG3	10.3605470369
UniRef90_R6ILG3|g__Parabacteroides.s__Parabacteroides_distasonis	10.3605470369
UniRef90_G2T0N7	10.3591837509
UniRef90_G2T0N7|g__Roseburia.s__Roseburia_hominis	10.3591837509
UniRef90_D6D8A7	10.3587226293
UniRef90_D6D8A7|g__Bacteroides.s__Bacteroides_xylanisolvens	5.5415300759
UniRef90_D6D8A7|g__Bacteroides.s__Bacteroides_ovatus	4.8171925535
UniRef90_I3YLI2	10.3582929872
UniRef90_I3YLI2|g__Alistipes.s__Alistipes_finegoldii	5.7587396673
UniRef90_I3YLI2|g__Alistipes.s__Alistipes_sp_HGB5	4.5995533199
UniRef90_D6E423	10.3550295858
UniRef90_D6E423|g__Eubacterium.s__Eubacterium_rectale	10.3550295858
UniRef90_R6XQZ9	10.3550295858
UniRef90_R6XQZ9|g__Alistipes.s__Alistipes_onderdonkii	10.3550295858
UniRef90_I8XRP0	10.3537532355
UniRef90_I8XRP0|g__Bacteroides.s__Bacteroides_nordii	10.3537532355
UniRef90_I9T759	10.3537532355
UniRef90_I9T759|g__Bacteroides.s__Bacteroides_ovatus	10.3537532355
UniRef90_I9Q7F0	10.3492884864
UniRef90_I9Q7F0|g__Bacteroides.s__Bacteroides_dorei	10.3492884864
UniRef90_R5M483	10.3492884864
UniRef90_R5M483|g__Bacteroides.s__Bacteroides_intestinalis	10.3492884864
UniRef90_B3C574	10.3492884864
UniRef90_B3C574|g__Bacteroides.s__Bacteroides_intestinalis	10.3492884864
UniRef90_R5ZYG7	10.3484723853
UniRef90_R5ZYG7|g__Parasutterella.s__Parasutterella_excrementihominis	6.0253730024
UniRef90_R5ZYG7|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	4.3230993830
UniRef90_R6KAY1	10.3480714958
UniRef90_R6KAY1|g__Bacteroides.s__Bacteroides_intestinalis	10.3480714958
UniRef90_R5HZP0	10.3480714958
UniRef90_R5HZP0|g__Roseburia.s__Roseburia_inulinivorans	10.3480714958
UniRef90_C7H3N6	10.3448275862
UniRef90_C7H3N6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.3448275862
UniRef90_R5MZS6	10.3448275862
UniRef90_R5MZS6|g__Bifidobacterium.s__Bifidobacterium_longum	10.3448275862
UniRef90_G5H7P4	10.3448275862
UniRef90_G5H7P4|g__Alistipes.s__Alistipes_indistinctus	10.3448275862
UniRef90_I3YP24	10.3448275862
UniRef90_I3YP24|g__Alistipes.s__Alistipes_onderdonkii	10.3448275862
UniRef90_R6KA13	10.3448275862
UniRef90_R6KA13|g__Bacteroides.s__Bacteroides_xylanisolvens	10.3448275862
UniRef90_D4VNX2	10.3448275862
UniRef90_D4VNX2|g__Bacteroides.s__Bacteroides_ovatus	6.1882179148
UniRef90_D4VNX2|g__Bacteroides.s__Bacteroides_xylanisolvens	4.1566096714
UniRef90_R6JAD1	10.3412616339
UniRef90_R6JAD1|g__Parabacteroides.s__Parabacteroides_distasonis	10.3412616339
UniRef90_G2T516	10.3343465046
UniRef90_G2T516|g__Roseburia.s__Roseburia_hominis	10.3343465046
UniRef90_D4JR53	10.3303636802
UniRef90_D4JR53|g__Eubacterium.s__Eubacterium_siraeum	10.3303636802
UniRef90_R7NUY2	10.3302092793
UniRef90_R7NUY2|g__Bacteroides.s__Bacteroides_massiliensis	10.3302092793
UniRef90_I3YPI0	10.3286315867
UniRef90_I3YPI0|g__Alistipes.s__Alistipes_sp_HGB5	8.4052284851
UniRef90_I3YPI0|g__Alistipes.s__Alistipes_finegoldii	1.9234031016
UniRef90_R9LXS5	10.3276173486
UniRef90_R9LXS5|unclassified	10.3276173486
UniRef90_R7JN92	10.3225806452
UniRef90_R7JN92|g__Alistipes.s__Alistipes_putredinis	10.3225806452
UniRef90_I3YJX4	10.3201499536
UniRef90_I3YJX4|g__Alistipes.s__Alistipes_finegoldii	6.7613599429
UniRef90_I3YJX4|g__Alistipes.s__Alistipes_sp_HGB5	3.5587900107
UniRef90_R7NNA2	10.3194103194
UniRef90_R7NNA2|g__Bacteroides.s__Bacteroides_massiliensis	10.3194103194
UniRef90_R7JMJ4	10.3189493433
UniRef90_R7JMJ4|g__Alistipes.s__Alistipes_putredinis	10.3189493433
UniRef90_R6D0P6	10.3115283689
UniRef90_R6D0P6|unclassified	10.3115283689
UniRef90_D4IQ78	10.3092783505
UniRef90_D4IQ78|g__Alistipes.s__Alistipes_shahii	10.3092783505
UniRef90_D4LWY5	10.3092783505
UniRef90_D4LWY5|g__Blautia.s__Ruminococcus_obeum	10.3092783505
UniRef90_R5M5L0	10.3092783505
UniRef90_R5M5L0|g__Bacteroides.s__Bacteroides_intestinalis	10.3092783505
UniRef90_A0A015VRM7	10.3092783505
UniRef90_A0A015VRM7|g__Bacteroides.s__Bacteroides_dorei	10.3092783505
UniRef90_C4Z2K4	10.3092783505
UniRef90_C4Z2K4|g__Eubacterium.s__Eubacterium_eligens	10.3092783505
UniRef90_D4WZV1	10.3092783505
UniRef90_D4WZV1|g__Bacteroides.s__Bacteroides_xylanisolvens	10.3092783505
UniRef90_U2QUX5	10.3092783505
UniRef90_U2QUX5|g__Eubacterium.s__Eubacterium_ramulus	10.3092783505
UniRef90_UPI000366B58D	10.3092783505
UniRef90_UPI000366B58D|g__Bacteroides.s__Bacteroides_massiliensis	10.3092783505
UniRef90_I8X7H2	10.3092783505
UniRef90_I8X7H2|g__Bacteroides.s__Bacteroides_nordii	10.3092783505
UniRef90_U2B8J7	10.3049145092
UniRef90_U2B8J7|unclassified	10.3049145092
UniRef90_R6IT35	10.3048628694
UniRef90_R6IT35|g__Parabacteroides.s__Parabacteroides_distasonis	10.3048628694
UniRef90_A6LA40	10.3021978022
UniRef90_A6LA40|g__Parabacteroides.s__Parabacteroides_distasonis	10.3021978022
UniRef90_R6Y919	10.3021978022
UniRef90_R6Y919|g__Parabacteroides.s__Parabacteroides_distasonis	10.3021978022
UniRef90_R6JNP6	10.3019883747
UniRef90_R6JNP6|g__Bacteroides.s__Bacteroides_ovatus	10.3019883747
UniRef90_R6B5F6	10.3004291845
UniRef90_R6B5F6|g__Roseburia.s__Roseburia_intestinalis	10.3004291845
UniRef90_R7FE43	10.3004291845
UniRef90_R7FE43|g__Ruminococcus.s__Ruminococcus_callidus	10.3004291845
UniRef90_F9Z8M1	10.2986611740
UniRef90_F9Z8M1|g__Odoribacter.s__Odoribacter_splanchnicus	10.2986611740
UniRef90_F9Z557	10.2974828375
UniRef90_F9Z557|g__Odoribacter.s__Odoribacter_splanchnicus	10.2974828375
UniRef90_R5ZQA5	10.2974828375
UniRef90_R5ZQA5|g__Collinsella.s__Collinsella_aerofaciens	10.2974828375
UniRef90_U6RPV7	10.2974828375
UniRef90_U6RPV7|g__Bacteroides.s__Bacteroides_massiliensis	10.2974828375
UniRef90_R7JQ45	10.2974828375
UniRef90_R7JQ45|g__Alistipes.s__Alistipes_putredinis	10.2974828375
UniRef90_U2M4A6	10.2941176471
UniRef90_U2M4A6|g__Ruminococcus.s__Ruminococcus_callidus	10.2941176471
UniRef90_R5JBK0	10.2934517644
UniRef90_R5JBK0|g__Bacteroides.s__Bacteroides_nordii	10.2934517644
UniRef90_R5EBA2	10.2926853669
UniRef90_R5EBA2|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	5.1993067591
UniRef90_R5EBA2|g__Parasutterella.s__Parasutterella_excrementihominis	5.0933786078
UniRef90_C0FVG5	10.2915951973
UniRef90_C0FVG5|g__Roseburia.s__Roseburia_inulinivorans	10.2915951973
UniRef90_R6HP99	10.2908664862
UniRef90_R6HP99|g__Bacteroides.s__Bacteroides_vulgatus	9.1149168911
UniRef90_R6HP99|g__Bacteroides.s__Bacteroides_dorei	1.1759495951
UniRef90_I3YHS9	10.2894120627
UniRef90_I3YHS9|g__Alistipes.s__Alistipes_sp_HGB5	9.3948895008
UniRef90_I3YHS9|g__Alistipes.s__Alistipes_finegoldii	0.8945225619
UniRef90_R6QRP5	10.2890572703
UniRef90_R6QRP5|unclassified	10.2890572703
UniRef90_D6D0D9	10.2836971668
UniRef90_D6D0D9|g__Bacteroides.s__Bacteroides_ovatus	9.0335939412
UniRef90_D6D0D9|g__Bacteroides.s__Bacteroides_xylanisolvens	1.2501032256
UniRef90_R5M0Y9	10.2827763496
UniRef90_R5M0Y9|g__Bacteroides.s__Bacteroides_intestinalis	10.2827763496
UniRef90_N9W518	10.2827763496
UniRef90_N9W518|g__Clostridium.s__Clostridium_hathewayi	10.2827763496
UniRef90_E2ZHS2	10.2812811050
UniRef90_E2ZHS2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2812811050
UniRef90_A4GYN9	10.2809617653
UniRef90_A4GYN9|unclassified	10.2809617653
UniRef90_P83755	10.2809617653
UniRef90_P83755|unclassified	10.2809617653
UniRef90_R5JLP3	10.2781136638
UniRef90_R5JLP3|g__Bacteroides.s__Bacteroides_nordii	10.2781136638
UniRef90_G2T195	10.2774922919
UniRef90_G2T195|g__Roseburia.s__Roseburia_hominis	10.2774922919
UniRef90_R7JNI4	10.2774922919
UniRef90_R7JNI4|g__Alistipes.s__Alistipes_putredinis	10.2774922919
UniRef90_K5ZHH2	10.2764083294
UniRef90_K5ZHH2|g__Parabacteroides.s__Parabacteroides_merdae	10.2764083294
UniRef90_A6LCB2	10.2758438301
UniRef90_A6LCB2|g__Parabacteroides.s__Parabacteroides_distasonis	10.2758438301
UniRef90_D4IL22	10.2739726027
UniRef90_D4IL22|g__Alistipes.s__Alistipes_shahii	10.2739726027
UniRef90_R7JLW9	10.2739726027
UniRef90_R7JLW9|g__Alistipes.s__Alistipes_putredinis	10.2739726027
UniRef90_D6E458	10.2739726027
UniRef90_D6E458|g__Eubacterium.s__Eubacterium_rectale	10.2739726027
UniRef90_I9AL87	10.2739726027
UniRef90_I9AL87|g__Bacteroides.s__Bacteroides_xylanisolvens	10.2739726027
UniRef90_R6IP24	10.2739726027
UniRef90_R6IP24|g__Parabacteroides.s__Parabacteroides_distasonis	10.2739726027
UniRef90_E5VA97	10.2714600147
UniRef90_E5VA97|g__Bacteroides.s__Bacteroides_uniformis	10.2714600147
UniRef90_G2T1K6	10.2714600147
UniRef90_G2T1K6|g__Roseburia.s__Roseburia_hominis	10.2714600147
UniRef90_R5MCV5	10.2714600147
UniRef90_R5MCV5|g__Bacteroides.s__Bacteroides_intestinalis	10.2714600147
UniRef90_R5EJN8	10.2695763800
UniRef90_R5EJN8|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	8.0373358099
UniRef90_R5EJN8|g__Parasutterella.s__Parasutterella_excrementihominis	2.2322405701
UniRef90_D7IKN2	10.2669404517
UniRef90_D7IKN2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.2669404517
UniRef90_I9H5G4	10.2669404517
UniRef90_I9H5G4|g__Bacteroides.s__Bacteroides_ovatus	10.2669404517
UniRef90_R6Q586	10.2669404517
UniRef90_R6Q586|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2669404517
UniRef90_D4JXT5	10.2665720784
UniRef90_D4JXT5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2665720784
UniRef90_G2T620	10.2642929247
UniRef90_G2T620|g__Roseburia.s__Roseburia_hominis	10.2642929247
UniRef90_R5W1K3	10.2642042900
UniRef90_R5W1K3|g__Alistipes.s__Alistipes_shahii	8.6819258090
UniRef90_R5W1K3|g__Alistipes.s__Alistipes_senegalensis	1.5822784810
UniRef90_D6D6F2	10.2639296188
UniRef90_D6D6F2|g__Bacteroides.s__Bacteroides_xylanisolvens	5.8651026393
UniRef90_D6D6F2|g__Bacteroides.s__Bacteroides_ovatus	4.3988269795
UniRef90_F9Z908	10.2639296188
UniRef90_F9Z908|g__Odoribacter.s__Odoribacter_splanchnicus	10.2639296188
UniRef90_C4Z8M1	10.2639296188
UniRef90_C4Z8M1|g__Eubacterium.s__Eubacterium_rectale	10.2639296188
UniRef90_H1B5S2	10.2639296188
UniRef90_H1B5S2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2639296188
UniRef90_R5LUR2	10.2639296188
UniRef90_R5LUR2|g__Bacteroides.s__Bacteroides_intestinalis	10.2639296188
UniRef90_R6JGG5	10.2639296188
UniRef90_R6JGG5|g__Bacteroides.s__Bacteroides_xylanisolvens	7.3313782991
UniRef90_R6JGG5|g__Bacteroides.s__Bacteroides_ovatus	2.9325513196
UniRef90_R5Z9F9	10.2622576967
UniRef90_R5Z9F9|g__Collinsella.s__Collinsella_aerofaciens	10.2622576967
UniRef90_R5UAP5	10.2622163282
UniRef90_R5UAP5|g__Bacteroides.s__Bacteroides_caccae	10.2622163282
UniRef90_R5I326	10.2611940299
UniRef90_R5I326|g__Roseburia.s__Roseburia_inulinivorans	10.2611940299
UniRef90_F9Z5W8	10.2604577743
UniRef90_F9Z5W8|g__Odoribacter.s__Odoribacter_splanchnicus	10.2604577743
UniRef90_R5LXE9	10.2604577743
UniRef90_R5LXE9|g__Bacteroides.s__Bacteroides_intestinalis	10.2604577743
UniRef90_U2LJQ9	10.2591792657
UniRef90_U2LJQ9|g__Ruminococcus.s__Ruminococcus_callidus	10.2591792657
UniRef90_F9Z6T6	10.2580836902
UniRef90_F9Z6T6|g__Odoribacter.s__Odoribacter_splanchnicus	10.2580836902
UniRef90_D6CX39	10.2536301223
UniRef90_D6CX39|g__Bacteroides.s__Bacteroides_ovatus	4.4507681130
UniRef90_D6CX39|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.4199726402
UniRef90_D6CX39|g__Bacteroides.s__Bacteroides_caccae	1.3679890561
UniRef90_D6CX39|g__Bacteroides.s__Bacteroides_xylanisolvens	1.0149003130
UniRef90_R5NH32	10.2522849486
UniRef90_R5NH32|unclassified	10.2522849486
UniRef90_I3YHM6	10.2519058450
UniRef90_I3YHM6|g__Alistipes.s__Alistipes_finegoldii	5.3619302949
UniRef90_I3YHM6|g__Alistipes.s__Alistipes_sp_HGB5	4.8899755501
UniRef90_G2T5A0	10.2489019034
UniRef90_G2T5A0|g__Roseburia.s__Roseburia_hominis	10.2489019034
UniRef90_R6XKP8	10.2489019034
UniRef90_R6XKP8|g__Alistipes.s__Alistipes_onderdonkii	10.2489019034
UniRef90_C7GG23	10.2470493289
UniRef90_C7GG23|g__Roseburia.s__Roseburia_intestinalis	10.2470493289
UniRef90_D6D6Z3	10.2459016393
UniRef90_D6D6Z3|g__Bacteroides.s__Bacteroides_xylanisolvens	8.2189923794
UniRef90_D6D6Z3|g__Bacteroides.s__Bacteroides_ovatus	2.0269092599
UniRef90_I3YIB5	10.2432778489
UniRef90_I3YIB5|g__Alistipes.s__Alistipes_sp_HGB5	10.2432778489
UniRef90_E5C9Y8	10.2432778489
UniRef90_E5C9Y8|g__Bacteroides.s__Bacteroides_ovatus	10.2432778489
UniRef90_C7H7P1	10.2432778489
UniRef90_C7H7P1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2432778489
UniRef90_A6LAV6	10.2389078498
UniRef90_A6LAV6|g__Parabacteroides.s__Parabacteroides_distasonis	10.2389078498
UniRef90_R6XR25	10.2389078498
UniRef90_R6XR25|g__Alistipes.s__Alistipes_finegoldii	10.2389078498
UniRef90_D4KMW5	10.2389078498
UniRef90_D4KMW5|g__Roseburia.s__Roseburia_intestinalis	10.2389078498
UniRef90_D4KBS0	10.2368282022
UniRef90_D4KBS0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2368282022
UniRef90_R7JNJ3	10.2330869812
UniRef90_R7JNJ3|g__Alistipes.s__Alistipes_putredinis	10.2330869812
UniRef90_R7CPV8	10.2329274672
UniRef90_R7CPV8|g__Blautia.s__Ruminococcus_obeum	10.2329274672
UniRef90_D4WB94	10.2326504764
UniRef90_D4WB94|g__Bacteroides.s__Bacteroides_ovatus	10.2326504764
UniRef90_R7NWH9	10.2325581395
UniRef90_R7NWH9|g__Bacteroides.s__Bacteroides_massiliensis	10.2325581395
UniRef90_Q5LGG9	10.2325581395
UniRef90_Q5LGG9|g__Bacteroides.s__Bacteroides_caccae	10.2325581395
UniRef90_D4MJ72	10.2313136872
UniRef90_D4MJ72|g__Eubacterium.s__Eubacterium_siraeum	10.2313136872
UniRef90_D4K3P7	10.2301790281
UniRef90_D4K3P7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2301790281
UniRef90_G2SWK6	10.2301790281
UniRef90_G2SWK6|g__Roseburia.s__Roseburia_hominis	10.2301790281
UniRef90_D4IKZ9	10.2272727273
UniRef90_D4IKZ9|g__Alistipes.s__Alistipes_shahii	10.2272727273
UniRef90_D6E0S3	10.2272727273
UniRef90_D6E0S3|g__Eubacterium.s__Eubacterium_rectale	10.2272727273
UniRef90_D6D2R8	10.2272727273
UniRef90_D6D2R8|g__Bacteroides.s__Bacteroides_xylanisolvens	10.2272727273
UniRef90_UPI00037C2969	10.2272727273
UniRef90_UPI00037C2969|g__Alistipes.s__Alistipes_onderdonkii	10.2272727273
UniRef90_D4KMH1	10.2272727273
UniRef90_D4KMH1|g__Roseburia.s__Roseburia_intestinalis	10.2272727273
UniRef90_R6VWC7	10.2260495156
UniRef90_R6VWC7|g__Alistipes.s__Alistipes_senegalensis	10.2260495156
UniRef90_R5ZN48	10.2252578972
UniRef90_R5ZN48|g__Collinsella.s__Collinsella_aerofaciens	10.2252578972
UniRef90_A6L8R5	10.2232879460
UniRef90_A6L8R5|g__Parabacteroides.s__Parabacteroides_distasonis	10.2232879460
UniRef90_D4IJN2	10.2205106574
UniRef90_D4IJN2|g__Alistipes.s__Alistipes_shahii	10.2205106574
UniRef90_Q8A5J3	10.2197240675
UniRef90_Q8A5J3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.2197240675
UniRef90_R6IPZ8	10.2189781022
UniRef90_R6IPZ8|g__Parabacteroides.s__Parabacteroides_distasonis	10.2189781022
UniRef90_D4K616	10.2189781022
UniRef90_D4K616|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2189781022
UniRef90_N9XDD7	10.2189781022
UniRef90_N9XDD7|g__Clostridium.s__Clostridium_hathewayi	10.2189781022
UniRef90_Q8A0L6	10.2189781022
UniRef90_Q8A0L6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.2189781022
UniRef90_G2SZD9	10.2173656232
UniRef90_G2SZD9|g__Roseburia.s__Roseburia_hominis	10.2173656232
UniRef90_Q64Y14	10.2152049072
UniRef90_Q64Y14|g__Bacteroides.s__Bacteroides_ovatus	4.3233988630
UniRef90_Q64Y14|g__Bacteroides.s__Bacteroides_nordii	2.9542097489
UniRef90_Q64Y14|g__Bacteroides.s__Bacteroides_xylanisolvens	2.9375962953
UniRef90_R5MJD0	10.2145676780
UniRef90_R5MJD0|g__Bacteroides.s__Bacteroides_intestinalis	10.2145676780
UniRef90_G5HBK3	10.2145045965
UniRef90_G5HBK3|g__Alistipes.s__Alistipes_indistinctus	10.2145045965
UniRef90_R6XWU2	10.2145045965
UniRef90_R6XWU2|g__Alistipes.s__Alistipes_onderdonkii	10.2145045965
UniRef90_R5M2T3	10.2145045965
UniRef90_R5M2T3|g__Bacteroides.s__Bacteroides_intestinalis	10.2145045965
UniRef90_R7JNF9	10.2143113129
UniRef90_R7JNF9|g__Alistipes.s__Alistipes_putredinis	10.2143113129
UniRef90_R5U6B6	10.2134894454
UniRef90_R5U6B6|g__Bacteroides.s__Bacteroides_caccae	10.2134894454
UniRef90_A6L0G3	10.2120974077
UniRef90_A6L0G3|g__Bacteroides.s__Bacteroides_vulgatus	9.0465166869
UniRef90_A6L0G3|g__Bacteroides.s__Bacteroides_dorei	1.1655807208
UniRef90_U2BSA7	10.2105934907
UniRef90_U2BSA7|g__Roseburia.s__Roseburia_inulinivorans	10.2105934907
UniRef90_K0XDM9	10.2097115864
UniRef90_K0XDM9|g__Alistipes.s__Alistipes_putredinis	5.1190698827
UniRef90_K0XDM9|g__Bacteroides.s__Bacteroides_ovatus	5.0906417037
UniRef90_G9YMB4	10.2095647501
UniRef90_G9YMB4|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	10.2095647501
UniRef90_D6D7X4	10.2040816327
UniRef90_D6D7X4|g__Bacteroides.s__Bacteroides_xylanisolvens	9.1948251382
UniRef90_D6D7X4|g__Bacteroides.s__Bacteroides_ovatus	1.0092564945
UniRef90_A6L9R2	10.2040816327
UniRef90_A6L9R2|g__Parabacteroides.s__Parabacteroides_distasonis	10.2040816327
UniRef90_U2K9E0	10.2040816327
UniRef90_U2K9E0|g__Ruminococcus.s__Ruminococcus_callidus	10.2040816327
UniRef90_Q8A5V4	10.2040816327
UniRef90_Q8A5V4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.2040816327
UniRef90_D4KY56	10.2040816327
UniRef90_D4KY56|g__Roseburia.s__Roseburia_intestinalis	10.2040816327
UniRef90_R5HQA6	10.2040816327
UniRef90_R5HQA6|g__Roseburia.s__Roseburia_inulinivorans	10.2040816327
UniRef90_R6WUW5	10.2040816327
UniRef90_R6WUW5|g__Parabacteroides.s__Parabacteroides_merdae	10.2040816327
UniRef90_D4LZ80	10.2040816327
UniRef90_D4LZ80|g__Blautia.s__Ruminococcus_torques	10.2040816327
UniRef90_U6RIN1	10.2040816327
UniRef90_U6RIN1|g__Bacteroides.s__Bacteroides_massiliensis	10.2040816327
UniRef90_R6X044	10.1977008932
UniRef90_R6X044|g__Parabacteroides.s__Parabacteroides_merdae	10.1977008932
UniRef90_R7NT93	10.1931330472
UniRef90_R7NT93|g__Bacteroides.s__Bacteroides_massiliensis	10.1931330472
UniRef90_D6CXB2	10.1931330472
UniRef90_D6CXB2|g__Bacteroides.s__Bacteroides_xylanisolvens	10.1931330472
UniRef90_F7L5V4	10.1925254813
UniRef90_F7L5V4|g__Bacteroides.s__Bacteroides_ovatus	10.1925254813
UniRef90_D4K6G3	10.1925254813
UniRef90_D4K6G3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.1925254813
UniRef90_R5JPV3	10.1910828025
UniRef90_R5JPV3|g__Bacteroides.s__Bacteroides_nordii	10.1910828025
UniRef90_R7JJV1	10.1880877743
UniRef90_R7JJV1|g__Alistipes.s__Alistipes_putredinis	10.1880877743
UniRef90_R6KP76	10.1857399641
UniRef90_R6KP76|g__Bacteroides.s__Bacteroides_intestinalis	10.1857399641
UniRef90_G2SY91	10.1832993890
UniRef90_G2SY91|g__Roseburia.s__Roseburia_hominis	10.1832993890
UniRef90_D4L174	10.1832993890
UniRef90_D4L174|g__Roseburia.s__Roseburia_intestinalis	10.1832993890
UniRef90_R6J3T6	10.1818181818
UniRef90_R6J3T6|g__Bacteroides.s__Bacteroides_xylanisolvens	10.1818181818
UniRef90_R7ENW7	10.1744186047
UniRef90_R7ENW7|g__Bacteroides.s__Bacteroides_uniformis	10.1744186047
UniRef90_A8RVW3	10.1744186047
UniRef90_A8RVW3|g__Holdemania.s__Holdemania_filiformis	5.8139534884
UniRef90_A8RVW3|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	4.3604651163
UniRef90_G5H5U9	10.1744186047
UniRef90_G5H5U9|g__Alistipes.s__Alistipes_indistinctus	10.1744186047
UniRef90_R5HKU3	10.1744186047
UniRef90_R5HKU3|g__Roseburia.s__Roseburia_inulinivorans	10.1744186047
UniRef90_C4ZC29	10.1716570775
UniRef90_C4ZC29|g__Eubacterium.s__Eubacterium_rectale	10.1716570775
UniRef90_I3YJT8	10.1709809211
UniRef90_I3YJT8|g__Alistipes.s__Alistipes_finegoldii	10.1709809211
UniRef90_R7NN72	10.1694915254
UniRef90_R7NN72|g__Bacteroides.s__Bacteroides_massiliensis	10.1694915254
UniRef90_R7KKM9	10.1651842440
UniRef90_R7KKM9|g__Bacteroides.s__Bacteroides_xylanisolvens	5.7607962268
UniRef90_R7KKM9|g__Bacteroides.s__Bacteroides_ovatus	4.4043880172
UniRef90_R5DK20	10.1651842440
UniRef90_R5DK20|g__Parabacteroides.s__Parabacteroides_merdae	10.1651842440
UniRef90_D4IJ17	10.1651842440
UniRef90_D4IJ17|g__Alistipes.s__Alistipes_shahii	10.1651842440
UniRef90_R6HJJ6	10.1605343269
UniRef90_R6HJJ6|g__Bacteroides.s__Bacteroides_vulgatus	10.1605343269
UniRef90_D4K819	10.1580135440
UniRef90_D4K819|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.1580135440
UniRef90_R5MCS4	10.1557227726
UniRef90_R5MCS4|g__Bacteroides.s__Bacteroides_intestinalis	10.1557227726
UniRef90_R5Z8D5	10.1548308308
UniRef90_R5Z8D5|g__Collinsella.s__Collinsella_aerofaciens	10.1548308308
UniRef90_D4RZS1	10.1528728894
UniRef90_D4RZS1|g__Roseburia.s__Roseburia_intestinalis	5.1150895141
UniRef90_D4RZS1|g__Roseburia.s__Roseburia_inulinivorans	5.0377833753
UniRef90_R5U7I8	10.1522842640
UniRef90_R5U7I8|g__Bacteroides.s__Bacteroides_caccae	10.1522842640
UniRef90_R7JLF6	10.1522842640
UniRef90_R7JLF6|g__Alistipes.s__Alistipes_putredinis	10.1522842640
UniRef90_E6SWY4	10.1522842640
UniRef90_E6SWY4|g__Bacteroides.s__Bacteroides_intestinalis	8.1218274112
UniRef90_E6SWY4|g__Bacteroides.s__Bacteroides_uniformis	2.0304568528
UniRef90_R7NID7	10.1522842640
UniRef90_R7NID7|g__Bacteroides.s__Bacteroides_massiliensis	10.1522842640
UniRef90_A6LCK2	10.1522842640
UniRef90_A6LCK2|g__Parabacteroides.s__Parabacteroides_distasonis	10.1522842640
UniRef90_R5NNL9	10.1486491356
UniRef90_R5NNL9|unclassified	10.1486491356
UniRef90_R6KH06	10.1465614431
UniRef90_R6KH06|g__Bacteroides.s__Bacteroides_intestinalis	10.1465614431
UniRef90_A6L6G3	10.1419878296
UniRef90_A6L6G3|g__Bacteroides.s__Bacteroides_vulgatus	10.1419878296
UniRef90_C0FVD5	10.1419878296
UniRef90_C0FVD5|g__Roseburia.s__Roseburia_inulinivorans	10.1419878296
UniRef90_Q64WJ2	10.1419878296
UniRef90_Q64WJ2|g__Bacteroides.s__Bacteroides_fragilis	6.0851926978
UniRef90_Q64WJ2|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0283975659
UniRef90_Q64WJ2|g__Parabacteroides.s__Parabacteroides_merdae	2.0283975659
UniRef90_C7H187	10.1404056162
UniRef90_C7H187|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.1404056162
UniRef90_R9MQ02	10.1376226321
UniRef90_R9MQ02|unclassified	10.1376226321
UniRef90_U2KQQ9	10.1372748965
UniRef90_U2KQQ9|g__Ruminococcus.s__Ruminococcus_callidus	10.1372748965
UniRef90_B0MJP5	10.1351351351
UniRef90_B0MJP5|g__Eubacterium.s__Eubacterium_siraeum	10.1351351351
UniRef90_R5M1Y5	10.1351351351
UniRef90_R5M1Y5|g__Bacteroides.s__Bacteroides_intestinalis	10.1351351351
UniRef90_R5Z7C5	10.1351351351
UniRef90_R5Z7C5|g__Collinsella.s__Collinsella_aerofaciens	10.1351351351
UniRef90_U2MCR9	10.1302460203
UniRef90_U2MCR9|g__Ruminococcus.s__Ruminococcus_callidus	10.1302460203
UniRef90_C4ZB21	10.1302460203
UniRef90_C4ZB21|g__Eubacterium.s__Eubacterium_rectale	10.1302460203
UniRef90_R5D8Y1	10.1302460203
UniRef90_R5D8Y1|g__Parabacteroides.s__Parabacteroides_merdae	10.1302460203
UniRef90_D9Y923	10.1302460203
UniRef90_D9Y923|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	10.1302460203
