# Gene Family	11507229_rna_3-RPKs
UniRef90_I3YHM7	64.2455667072
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_sp_HGB5	31.2950721132
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_finegoldii	25.6137374407
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_onderdonkii	7.3367571533
UniRef90_R7EL93	64.2368497098
UniRef90_R7EL93|g__Bacteroides.s__Bacteroides_uniformis	64.2368497098
UniRef90_R7EQG4	64.2201834862
UniRef90_R7EQG4|g__Bacteroides.s__Bacteroides_uniformis	64.2201834862
UniRef90_C7H826	64.2201834862
UniRef90_C7H826|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	64.2201834862
UniRef90_I3YKV5	64.2122548932
UniRef90_I3YKV5|g__Alistipes.s__Alistipes_sp_HGB5	56.8969283374
UniRef90_I3YKV5|g__Alistipes.s__Alistipes_finegoldii	7.3153265558
UniRef90_A6L106	64.2023346304
UniRef90_A6L106|g__Bacteroides.s__Bacteroides_vulgatus	64.2023346304
UniRef90_A6KWW9	64.2002176279
UniRef90_A6KWW9|g__Bacteroides.s__Bacteroides_massiliensis	35.9203596245
UniRef90_A6KWW9|g__Bacteroides.s__Bacteroides_vulgatus	24.4828131861
UniRef90_A6KWW9|g__Bacteroides.s__Bacteroides_dorei	3.7970448173
UniRef90_R7CDV3	64.1711229947
UniRef90_R7CDV3|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	64.1711229947
UniRef90_R5MPJ2	64.1652453826
UniRef90_R5MPJ2|g__Bacteroides.s__Bacteroides_uniformis	39.7374909817
UniRef90_R5MPJ2|g__Bacteroides.s__Bacteroides_intestinalis	24.4277544008
UniRef90_R7ELG6	64.1488288840
UniRef90_R7ELG6|g__Bacteroides.s__Bacteroides_uniformis	64.1488288840
UniRef90_R5UUS7	64.1414451868
UniRef90_R5UUS7|g__Odoribacter.s__Odoribacter_splanchnicus	64.1414451868
UniRef90_F9Z5P3	64.1043769140
UniRef90_F9Z5P3|g__Bacteroides.s__Bacteroides_uniformis	17.6808022605
UniRef90_F9Z5P3|g__Bacteroides.s__Bacteroides_caccae	11.2995296023
UniRef90_F9Z5P3|g__Bacteroides.s__Bacteroides_ovatus	9.4495577452
UniRef90_F9Z5P3|g__Odoribacter.s__Odoribacter_splanchnicus	8.0793678342
UniRef90_F9Z5P3|g__Alistipes.s__Alistipes_senegalensis	7.5657607991
UniRef90_F9Z5P3|g__Alistipes.s__Alistipes_onderdonkii	6.2605144516
UniRef90_F9Z5P3|g__Bacteroides.s__Bacteroides_xylanisolvens	3.7688442211
UniRef90_D4MWH1	64.0597893049
UniRef90_D4MWH1|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	33.7075801259
UniRef90_D4MWH1|g__Anaerostipes.s__Anaerostipes_hadrus	30.3522091790
UniRef90_R6BK97	64.0394088670
UniRef90_R6BK97|g__Roseburia.s__Roseburia_intestinalis	64.0394088670
UniRef90_I3YPK1	64.0086007839
UniRef90_I3YPK1|g__Alistipes.s__Alistipes_senegalensis	33.5643764768
UniRef90_I3YPK1|g__Alistipes.s__Alistipes_finegoldii	14.5088795436
UniRef90_I3YPK1|g__Alistipes.s__Alistipes_putredinis	7.5170249663
UniRef90_I3YPK1|g__Alistipes.s__Alistipes_onderdonkii	6.9316993810
UniRef90_I3YPK1|g__Alistipes.s__Alistipes_sp_HGB5	1.4866204163
UniRef90_D6E5S7	63.9703071049
UniRef90_D6E5S7|g__Dorea.s__Dorea_formicigenerans	24.3043581683
UniRef90_D6E5S7|g__Anaerostipes.s__Anaerostipes_hadrus	14.2557117413
UniRef90_D6E5S7|g__Roseburia.s__Roseburia_inulinivorans	6.5526870598
UniRef90_D6E5S7|g__Eubacterium.s__Eubacterium_hallii	6.3790115080
UniRef90_D6E5S7|g__Eubacterium.s__Eubacterium_ramulus	4.3929139771
UniRef90_D6E5S7|g__Dorea.s__Dorea_longicatena	4.1029418062
UniRef90_D6E5S7|g__Blautia.s__Ruminococcus_obeum	3.0908816444
UniRef90_D6E5S7|g__Ruminococcus.s__Ruminococcus_lactaris	0.8918011997
UniRef90_A6L7V2	63.9650786299
UniRef90_A6L7V2|g__Bacteroides.s__Bacteroides_stercoris	29.1250658553
UniRef90_A6L7V2|g__Bacteroides.s__Bacteroides_fragilis	26.1178616092
UniRef90_A6L7V2|g__Bacteroides.s__Bacteroides_xylanisolvens	8.7221511654
UniRef90_I3YIL0	63.9561183070
UniRef90_I3YIL0|g__Alistipes.s__Alistipes_sp_HGB5	25.1227114962
UniRef90_I3YIL0|g__Alistipes.s__Alistipes_finegoldii	17.5783027997
UniRef90_I3YIL0|g__Alistipes.s__Alistipes_shahii	13.6448670206
UniRef90_I3YIL0|g__Alistipes.s__Alistipes_senegalensis	5.6760010137
UniRef90_I3YIL0|g__Alistipes.s__Alistipes_onderdonkii	1.9342359768
UniRef90_B2UNV3	63.9534883721
UniRef90_B2UNV3|g__Akkermansia.s__Akkermansia_muciniphila	63.9534883721
UniRef90_D4K639	63.9464684459
UniRef90_D4K639|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.9464684459
UniRef90_R7JP37	63.9442668606
UniRef90_R7JP37|g__Alistipes.s__Alistipes_putredinis	63.9442668606
UniRef90_R7NQQ9	63.9405204461
UniRef90_R7NQQ9|g__Bacteroides.s__Bacteroides_massiliensis	63.9405204461
UniRef90_R7EFY8	63.9386189258
UniRef90_R7EFY8|g__Bacteroides.s__Bacteroides_uniformis	63.9386189258
UniRef90_R6MY39	63.9305056110
UniRef90_R6MY39|unclassified	63.9305056110
UniRef90_I3YMD2	63.8927653162
UniRef90_I3YMD2|g__Alistipes.s__Alistipes_finegoldii	51.6788888401
UniRef90_I3YMD2|g__Alistipes.s__Alistipes_onderdonkii	12.2138764761
UniRef90_A7A974	63.8297872340
UniRef90_A7A974|g__Bifidobacterium.s__Bifidobacterium_adolescentis	63.8297872340
UniRef90_C6Z9Y8	63.8297872340
UniRef90_C6Z9Y8|g__Bacteroides.s__Bacteroides_dorei	63.8297872340
UniRef90_R5WB20	63.8051044084
UniRef90_R5WB20|g__Alistipes.s__Alistipes_shahii	63.8051044084
UniRef90_D1K4S3	63.7887773009
UniRef90_D1K4S3|g__Bacteroides.s__Bacteroides_dorei	63.7887773009
UniRef90_I3YI88	63.7879266250
UniRef90_I3YI88|g__Alistipes.s__Alistipes_finegoldii	63.7879266250
UniRef90_F9Z9X5	63.7765260819
UniRef90_F9Z9X5|g__Odoribacter.s__Odoribacter_splanchnicus	63.7765260819
UniRef90_R5MM95	63.7168141593
UniRef90_R5MM95|g__Bacteroides.s__Bacteroides_intestinalis	63.7168141593
UniRef90_Q8A9J6	63.6942675159
UniRef90_Q8A9J6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	63.6942675159
UniRef90_R5MLS7	63.6833046472
UniRef90_R5MLS7|g__Bacteroides.s__Bacteroides_intestinalis	63.6833046472
UniRef90_R7E094	63.6571205024
UniRef90_R7E094|g__Bacteroides.s__Bacteroides_intestinalis	63.6571205024
UniRef90_F9ZCL5	63.6042402827
UniRef90_F9ZCL5|g__Bacteroides.s__Bacteroides_ovatus	26.5017667845
UniRef90_F9ZCL5|g__Bacteroides.s__Bacteroides_uniformis	21.2446309241
UniRef90_F9ZCL5|g__Odoribacter.s__Odoribacter_splanchnicus	15.8578425741
UniRef90_R5MDG7	63.5884806077
UniRef90_R5MDG7|g__Bacteroides.s__Bacteroides_intestinalis	63.5884806077
UniRef90_R7E9K1	63.5338757034
UniRef90_R7E9K1|g__Bacteroides.s__Bacteroides_uniformis	63.5338757034
UniRef90_R7JHC6	63.5288940826
UniRef90_R7JHC6|g__Alistipes.s__Alistipes_putredinis	63.5288940826
UniRef90_R5VDY8	63.4685626919
UniRef90_R5VDY8|g__Odoribacter.s__Odoribacter_splanchnicus	63.4685626919
UniRef90_R7EDN3	63.4648370497
UniRef90_R7EDN3|g__Bacteroides.s__Bacteroides_uniformis	63.4648370497
UniRef90_G2T3E6	63.4328358209
UniRef90_G2T3E6|g__Roseburia.s__Roseburia_hominis	63.4328358209
UniRef90_R7ENX0	63.4107337886
UniRef90_R7ENX0|g__Bacteroides.s__Bacteroides_uniformis	63.4107337886
UniRef90_G2SZD5	63.4035676844
UniRef90_G2SZD5|g__Roseburia.s__Roseburia_hominis	63.4035676844
UniRef90_R7DCE8	63.3802816901
UniRef90_R7DCE8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	63.3802816901
UniRef90_F9Z5P4	63.3589986534
UniRef90_F9Z5P4|g__Bacteroides.s__Bacteroides_ovatus	34.4495271341
UniRef90_F9Z5P4|g__Bacteroides.s__Bacteroides_xylanisolvens	8.2930189017
UniRef90_F9Z5P4|g__Bacteroides.s__Bacteroides_caccae	6.6031253876
UniRef90_F9Z5P4|g__Bacteroides.s__Bacteroides_uniformis	6.2317621076
UniRef90_F9Z5P4|g__Alistipes.s__Alistipes_senegalensis	4.5479843006
UniRef90_F9Z5P4|g__Parabacteroides.s__Parabacteroides_merdae	3.2335808219
UniRef90_C7H2J5	63.3504749011
UniRef90_C7H2J5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.3504749011
UniRef90_A6KWM8	63.3440713123
UniRef90_A6KWM8|g__Bacteroides.s__Bacteroides_vulgatus	46.2275788391
UniRef90_A6KWM8|g__Bacteroides.s__Bacteroides_dorei	17.1164924732
UniRef90_U6R8V2	63.3145765129
UniRef90_U6R8V2|g__Bacteroides.s__Bacteroides_massiliensis	63.3145765129
UniRef90_A6LFI7	63.2949156432
UniRef90_A6LFI7|g__Parabacteroides.s__Parabacteroides_distasonis	41.4608545078
UniRef90_A6LFI7|g__Parabacteroides.s__Parabacteroides_merdae	21.8340611354
UniRef90_K5ZNU0	63.2911392405
UniRef90_K5ZNU0|g__Parabacteroides.s__Parabacteroides_distasonis	63.2911392405
UniRef90_R6L5U8	63.2793423927
UniRef90_R6L5U8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	48.1850027700
UniRef90_R6L5U8|g__Blautia.s__Ruminococcus_obeum	15.0943396226
UniRef90_Q5LD90	63.2608420907
UniRef90_Q5LD90|g__Bacteroides.s__Bacteroides_uniformis	46.5166560442
UniRef90_Q5LD90|g__Bacteroides.s__Bacteroides_intestinalis	16.7441860465
UniRef90_D4K875	63.2410158041
UniRef90_D4K875|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.2410158041
UniRef90_R5WK14	63.2134035186
UniRef90_R5WK14|g__Alistipes.s__Alistipes_sp_HGB5	36.2244823285
UniRef90_R5WK14|g__Alistipes.s__Alistipes_finegoldii	15.4996556026
UniRef90_R5WK14|g__Alistipes.s__Alistipes_onderdonkii	5.9932813849
UniRef90_R5WK14|g__Alistipes.s__Alistipes_shahii	3.7807183365
UniRef90_R5WK14|g__Alistipes.s__Alistipes_senegalensis	1.7152658662
UniRef90_Q89Z99	63.1578947368
UniRef90_Q89Z99|g__Bacteroides.s__Bacteroides_thetaiotaomicron	63.1578947368
UniRef90_R6VTK0	63.1578947368
UniRef90_R6VTK0|g__Bacteroides.s__Bacteroides_massiliensis	21.0526315789
UniRef90_R6VTK0|g__Bacteroides.s__Bacteroides_nordii	21.0526315789
UniRef90_R6VTK0|g__Alistipes.s__Alistipes_sp_HGB5	15.7894736842
UniRef90_R6VTK0|g__Bacteroides.s__Bacteroides_caccae	5.2631578947
UniRef90_R6KUH4	63.1574512765
UniRef90_R6KUH4|g__Bacteroides.s__Bacteroides_intestinalis	58.6642599278
UniRef90_R6KUH4|g__Bacteroides.s__Bacteroides_uniformis	3.5906642729
UniRef90_R6KUH4|g__Bacteroides.s__Bacteroides_caccae	0.9025270758
UniRef90_R7EH94	63.1149837559
UniRef90_R7EH94|g__Bacteroides.s__Bacteroides_intestinalis	45.2045359947
UniRef90_R7EH94|g__Bacteroides.s__Bacteroides_uniformis	17.9104477612
UniRef90_R6X2X8	63.0914826498
UniRef90_R6X2X8|g__Parabacteroides.s__Parabacteroides_merdae	63.0914826498
UniRef90_R7CNS8	63.0872483221
UniRef90_R7CNS8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	63.0872483221
UniRef90_R6KA97	63.0787511571
UniRef90_R6KA97|g__Bacteroides.s__Bacteroides_xylanisolvens	58.9017288924
UniRef90_R6KA97|g__Bacteroides.s__Bacteroides_ovatus	4.1770222647
UniRef90_R7DIS8	63.0434782609
UniRef90_R7DIS8|g__Parabacteroides.s__Parabacteroides_distasonis	63.0434782609
UniRef90_K5YS79	63.0327849211
UniRef90_K5YS79|g__Parabacteroides.s__Parabacteroides_merdae	63.0327849211
UniRef90_A8SEL1	63.0252100840
UniRef90_A8SEL1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.0252100840
UniRef90_A6L2T3	63.0190407295
UniRef90_A6L2T3|g__Bacteroides.s__Bacteroides_vulgatus	63.0190407295
UniRef90_A6LAJ4	62.9806754910
UniRef90_A6LAJ4|g__Parabacteroides.s__Parabacteroides_distasonis	62.9806754910
UniRef90_I3YME0	62.9737856922
UniRef90_I3YME0|g__Alistipes.s__Alistipes_sp_HGB5	52.5568170673
UniRef90_I3YME0|g__Alistipes.s__Alistipes_finegoldii	10.4169686248
UniRef90_A6L5J0	62.9685157421
UniRef90_A6L5J0|g__Bacteroides.s__Bacteroides_vulgatus	54.0054287705
UniRef90_A6L5J0|g__Bacteroides.s__Bacteroides_dorei	8.9630869717
UniRef90_R5ZBI1	62.9372036822
UniRef90_R5ZBI1|g__Collinsella.s__Collinsella_aerofaciens	62.9372036822
UniRef90_R5HHD3	62.9213483146
UniRef90_R5HHD3|g__Roseburia.s__Roseburia_hominis	56.1797752809
UniRef90_R5HHD3|g__Roseburia.s__Roseburia_inulinivorans	6.7415730337
UniRef90_R7NU83	62.9004076878
UniRef90_R7NU83|g__Bacteroides.s__Bacteroides_massiliensis	62.9004076878
UniRef90_I9VE31	62.8930817610
UniRef90_I9VE31|g__Bacteroides.s__Bacteroides_fragilis	62.8930817610
UniRef90_A6L8T0	62.8571428571
UniRef90_A6L8T0|g__Parabacteroides.s__Parabacteroides_distasonis	40.0000000000
UniRef90_A6L8T0|g__Parabacteroides.s__Parabacteroides_merdae	22.8571428571
UniRef90_R6AAV9	62.8140703518
UniRef90_R6AAV9|g__Bacteroides.s__Bacteroides_uniformis	62.8140703518
UniRef90_R6UTU0	62.7802690583
UniRef90_R6UTU0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	62.7802690583
UniRef90_G2SYU4	62.7774345655
UniRef90_G2SYU4|g__Eubacterium.s__Eubacterium_rectale	32.5398739426
UniRef90_G2SYU4|g__Roseburia.s__Roseburia_intestinalis	27.9786071336
UniRef90_G2SYU4|g__Roseburia.s__Roseburia_hominis	2.2589534893
UniRef90_D4JZK2	62.7065720447
UniRef90_D4JZK2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	62.7065720447
UniRef90_I3YMT0	62.6880603960
UniRef90_I3YMT0|g__Alistipes.s__Alistipes_finegoldii	38.5083312963
UniRef90_I3YMT0|g__Alistipes.s__Alistipes_sp_HGB5	17.2421671572
UniRef90_I3YMT0|g__Alistipes.s__Alistipes_onderdonkii	6.9375619425
UniRef90_R6JEN5	62.6606765002
UniRef90_R6JEN5|g__Parabacteroides.s__Parabacteroides_distasonis	62.6606765002
UniRef90_Q8A9N5	62.6506024096
UniRef90_Q8A9N5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	62.6506024096
UniRef90_R9HW78	62.6506024096
UniRef90_R9HW78|g__Bacteroides.s__Bacteroides_uniformis	62.6506024096
UniRef90_R7JGY6	62.6373626374
UniRef90_R7JGY6|g__Alistipes.s__Alistipes_putredinis	62.6373626374
UniRef90_R7I721	62.6267552408
UniRef90_R7I721|unclassified	62.6267552408
UniRef90_K6AXT9	62.5948358685
UniRef90_K6AXT9|g__Parabacteroides.s__Parabacteroides_distasonis	62.5948358685
UniRef90_A6L7J9	62.5877813190
UniRef90_A6L7J9|g__Bacteroides.s__Bacteroides_vulgatus	32.3857338068
UniRef90_A6L7J9|g__Bacteroides.s__Bacteroides_massiliensis	21.5627386569
UniRef90_A6L7J9|g__Bacteroides.s__Bacteroides_dorei	8.6393088553
UniRef90_D4INU6	62.5832223702
UniRef90_D4INU6|g__Alistipes.s__Alistipes_shahii	62.5832223702
UniRef90_F7MBH1	62.5631773954
UniRef90_F7MBH1|g__Bacteroides.s__Bacteroides_xylanisolvens	62.5631773954
UniRef90_R6HW97	62.5391218393
UniRef90_R6HW97|g__Bacteroides.s__Bacteroides_dorei	62.5391218393
UniRef90_R0A157	62.5322864750
UniRef90_R0A157|g__Clostridium.s__Clostridium_bolteae	62.5322864750
UniRef90_A6L7N8	62.5143756582
UniRef90_A6L7N8|g__Bacteroides.s__Bacteroides_vulgatus	58.6135680449
UniRef90_A6L7N8|g__Bacteroides.s__Bacteroides_massiliensis	3.9008076133
UniRef90_I3YIP4	62.5000000000
UniRef90_I3YIP4|g__Alistipes.s__Alistipes_finegoldii	62.5000000000
UniRef90_R6Y4L2	62.5000000000
UniRef90_R6Y4L2|g__Alistipes.s__Alistipes_onderdonkii	62.5000000000
UniRef90_A6L2V5	62.5000000000
UniRef90_A6L2V5|g__Bacteroides.s__Bacteroides_vulgatus	45.0000000000
UniRef90_A6L2V5|g__Bacteroides.s__Bacteroides_massiliensis	17.5000000000
UniRef90_C0EX39	62.5000000000
UniRef90_C0EX39|g__Eubacterium.s__Eubacterium_hallii	62.5000000000
UniRef90_R6KIK3	62.5000000000
UniRef90_R6KIK3|g__Bacteroides.s__Bacteroides_intestinalis	62.5000000000
UniRef90_I3YP22	62.4969518364
UniRef90_I3YP22|g__Alistipes.s__Alistipes_sp_HGB5	38.5423176311
UniRef90_I3YP22|g__Alistipes.s__Alistipes_finegoldii	23.9546342053
UniRef90_D4IIN9	62.4792405470
UniRef90_D4IIN9|g__Alistipes.s__Alistipes_shahii	35.4522135200
UniRef90_D4IIN9|g__Alistipes.s__Alistipes_senegalensis	27.0270270270
UniRef90_I3YM95	62.4551328069
UniRef90_I3YM95|g__Alistipes.s__Alistipes_shahii	39.8056230999
UniRef90_I3YM95|g__Alistipes.s__Alistipes_finegoldii	13.6474287733
UniRef90_I3YM95|g__Alistipes.s__Alistipes_sp_HGB5	5.0173235598
UniRef90_I3YM95|g__Alistipes.s__Alistipes_senegalensis	3.2668822842
UniRef90_I3YM95|g__Alistipes.s__Alistipes_onderdonkii	0.7178750897
UniRef90_R7JJG4	62.4277456647
UniRef90_R7JJG4|g__Alistipes.s__Alistipes_putredinis	62.4277456647
UniRef90_R6KDW0	62.4187256177
UniRef90_R6KDW0|g__Bacteroides.s__Bacteroides_intestinalis	62.4187256177
UniRef90_R5YZI2	62.4098403277
UniRef90_R5YZI2|g__Anaerostipes.s__Anaerostipes_hadrus	62.4098403277
UniRef90_A6L4M2	62.4009175576
UniRef90_A6L4M2|g__Bacteroides.s__Bacteroides_vulgatus	47.6242572711
UniRef90_A6L4M2|g__Bacteroides.s__Bacteroides_dorei	14.7766602864
UniRef90_I9GZ72	62.3818525520
UniRef90_I9GZ72|g__Bacteroides.s__Bacteroides_nordii	62.3818525520
UniRef90_R7JI06	62.3529411765
UniRef90_R7JI06|g__Alistipes.s__Alistipes_putredinis	62.3529411765
UniRef90_R7NQY7	62.3179965055
UniRef90_R7NQY7|g__Bacteroides.s__Bacteroides_massiliensis	62.3179965055
UniRef90_A6L729	62.2792000403
UniRef90_A6L729|g__Bacteroides.s__Bacteroides_vulgatus	45.2881983714
UniRef90_A6L729|g__Bacteroides.s__Bacteroides_massiliensis	15.8550396376
UniRef90_A6L729|g__Bacteroides.s__Bacteroides_dorei	1.1359620313
UniRef90_B0PDF0	62.2671954901
UniRef90_B0PDF0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.0839694656
UniRef90_B0PDF0|g__Blautia.s__Ruminococcus_torques	15.6739811912
UniRef90_B0PDF0|g__Clostridium.s__Clostridium_leptum	14.9700598802
UniRef90_B0PDF0|g__Dorea.s__Dorea_formicigenerans	12.5391849530
UniRef90_R5DBX8	62.2631818700
UniRef90_R5DBX8|g__Parabacteroides.s__Parabacteroides_distasonis	42.2994795107
UniRef90_R5DBX8|g__Parabacteroides.s__Parabacteroides_merdae	19.9637023593
UniRef90_R6S216	62.2489716154
UniRef90_R6S216|g__Bacteroides.s__Bacteroides_massiliensis	33.6448526223
UniRef90_R6S216|g__Bacteroides.s__Bacteroides_vulgatus	28.6041189931
UniRef90_B0MVK5	62.2406639004
UniRef90_B0MVK5|g__Alistipes.s__Alistipes_putredinis	62.2406639004
UniRef90_R5WKG5	62.2332262898
UniRef90_R5WKG5|g__Alistipes.s__Alistipes_shahii	59.5648782444
UniRef90_R5WKG5|g__Alistipes.s__Alistipes_senegalensis	2.6683480454
UniRef90_R7JMN3	62.2009569378
UniRef90_R7JMN3|g__Alistipes.s__Alistipes_putredinis	62.2009569378
UniRef90_D4KD07	62.1980837659
UniRef90_D4KD07|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	49.0339720417
UniRef90_D4KD07|unclassified	13.1641117243
UniRef90_R5J4R6	62.1848739496
UniRef90_R5J4R6|g__Bacteroides.s__Bacteroides_nordii	62.1848739496
UniRef90_D4LWC9	62.1761658031
UniRef90_D4LWC9|g__Blautia.s__Ruminococcus_obeum	62.1761658031
UniRef90_R7FYL7	62.1628601564
UniRef90_R7FYL7|g__Dorea.s__Dorea_longicatena	62.1628601564
UniRef90_C4Z1K7	62.1605110511
UniRef90_C4Z1K7|g__Roseburia.s__Roseburia_hominis	58.0021482277
UniRef90_C4Z1K7|unclassified	3.7412209555
UniRef90_C4Z1K7|g__Eubacterium.s__Eubacterium_eligens	0.4171418678
UniRef90_R7JPC0	62.1121239964
UniRef90_R7JPC0|g__Alistipes.s__Alistipes_putredinis	62.1121239964
UniRef90_R5Z8S6	62.0842572062
UniRef90_R5Z8S6|g__Collinsella.s__Collinsella_aerofaciens	62.0842572062
UniRef90_E2ZHY1	62.0645323088
UniRef90_E2ZHY1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	62.0645323088
UniRef90_R6HWG5	61.9718309859
UniRef90_R6HWG5|g__Bacteroides.s__Bacteroides_vulgatus	56.4143211932
UniRef90_R6HWG5|g__Bacteroides.s__Bacteroides_dorei	5.5575097927
UniRef90_R6LHU5	61.9446580833
UniRef90_R6LHU5|g__Bacteroides.s__Bacteroides_intestinalis	40.9508810934
UniRef90_R6LHU5|g__Bacteroides.s__Bacteroides_uniformis	19.2314687051
UniRef90_R6LHU5|g__Bacteroides.s__Bacteroides_dorei	1.7623082848
UniRef90_A6L6C1	61.9412928347
UniRef90_A6L6C1|g__Bacteroides.s__Bacteroides_vulgatus	61.9412928347
UniRef90_D4VAZ9	61.9110918186
UniRef90_D4VAZ9|g__Bacteroides.s__Bacteroides_vulgatus	31.2826421458
UniRef90_D4VAZ9|g__Bacteroides.s__Bacteroides_dorei	30.6284496728
UniRef90_D4KAR0	61.9092913866
UniRef90_D4KAR0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	61.9092913866
UniRef90_Q8A295	61.8682826890
UniRef90_Q8A295|g__Bacteroides.s__Bacteroides_caccae	59.5744680851
UniRef90_Q8A295|g__Bacteroides.s__Bacteroides_xylanisolvens	2.2938146039
UniRef90_R6IMG1	61.8556701031
UniRef90_R6IMG1|g__Parabacteroides.s__Parabacteroides_distasonis	61.8556701031
UniRef90_R7JK51	61.8444656895
UniRef90_R7JK51|g__Alistipes.s__Alistipes_putredinis	61.8444656895
UniRef90_R7ECU1	61.8069284506
UniRef90_R7ECU1|g__Bacteroides.s__Bacteroides_uniformis	61.8069284506
UniRef90_B3CIG7	61.7977528090
UniRef90_B3CIG7|g__Bacteroides.s__Bacteroides_intestinalis	61.7977528090
UniRef90_R7JLT9	61.7649764100
UniRef90_R7JLT9|g__Alistipes.s__Alistipes_putredinis	61.7649764100
UniRef90_D4IPU5	61.7647058824
UniRef90_D4IPU5|g__Alistipes.s__Alistipes_shahii	60.2941176471
UniRef90_D4IPU5|g__Alistipes.s__Alistipes_senegalensis	1.4705882353
UniRef90_A6L680	61.7577197150
UniRef90_A6L680|g__Bacteroides.s__Bacteroides_massiliensis	61.7577197150
UniRef90_R6ALH1	61.7363344051
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_intestinalis	19.2926045016
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_caccae	17.3633440514
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_uniformis	16.0771704180
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_ovatus	3.5651147765
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_xylanisolvens	3.5088402074
UniRef90_R6ALH1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.9292604502
UniRef90_A7AD55	61.7283950617
UniRef90_A7AD55|g__Parabacteroides.s__Parabacteroides_merdae	61.7283950617
UniRef90_D4IMC6	61.7224677235
UniRef90_D4IMC6|g__Alistipes.s__Alistipes_shahii	61.7224677235
UniRef90_D4IMJ9	61.6789915389
UniRef90_D4IMJ9|g__Alistipes.s__Alistipes_finegoldii	46.2150740132
UniRef90_D4IMJ9|g__Alistipes.s__Alistipes_sp_HGB5	15.4639175258
UniRef90_D4ILH9	61.6438356164
UniRef90_D4ILH9|g__Alistipes.s__Alistipes_shahii	61.6438356164
UniRef90_D4K1Q2	61.6113744076
UniRef90_D4K1Q2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	61.6113744076
UniRef90_C4ZBT7	61.6045845272
UniRef90_C4ZBT7|g__Roseburia.s__Roseburia_inulinivorans	44.4126074499
UniRef90_C4ZBT7|g__Roseburia.s__Roseburia_intestinalis	14.3266475645
UniRef90_C4ZBT7|g__Eubacterium.s__Eubacterium_rectale	2.8653295129
UniRef90_C4ZCW0	61.5847030422
UniRef90_C4ZCW0|g__Eubacterium.s__Eubacterium_rectale	61.5847030422
UniRef90_A7UY69	61.5384615385
UniRef90_A7UY69|g__Bacteroides.s__Bacteroides_uniformis	61.5384615385
UniRef90_D4LLE0	61.5196947489
UniRef90_D4LLE0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	61.5196947489
UniRef90_R7JG40	61.5103220279
UniRef90_R7JG40|g__Alistipes.s__Alistipes_putredinis	61.5103220279
UniRef90_R6IEB4	61.5034168565
UniRef90_R6IEB4|g__Parabacteroides.s__Parabacteroides_distasonis	61.5034168565
UniRef90_R6VPN5	61.4987341513
UniRef90_R6VPN5|g__Alistipes.s__Alistipes_sp_HGB5	18.2381180461
UniRef90_R6VPN5|unclassified	16.0837747410
UniRef90_R6VPN5|g__Alistipes.s__Alistipes_senegalensis	14.7618968547
UniRef90_R6VPN5|g__Alistipes.s__Alistipes_finegoldii	11.2425184100
UniRef90_R6VPN5|g__Alistipes.s__Alistipes_onderdonkii	1.1724260995
UniRef90_A6LGR6	61.4981535982
UniRef90_A6LGR6|g__Parabacteroides.s__Parabacteroides_merdae	38.2352941176
UniRef90_A6LGR6|g__Parabacteroides.s__Parabacteroides_distasonis	23.2628594806
UniRef90_C4Z8G7	61.4617940199
UniRef90_C4Z8G7|g__Eubacterium.s__Eubacterium_rectale	61.4617940199
UniRef90_R5F5T8	61.4285714286
UniRef90_R5F5T8|g__Bacteroides.s__Bacteroides_ovatus	61.4285714286
UniRef90_A6L5H7	61.4285714286
UniRef90_A6L5H7|g__Bacteroides.s__Bacteroides_vulgatus	39.2465261019
UniRef90_A6L5H7|g__Bacteroides.s__Bacteroides_massiliensis	14.2857142857
