# Gene Family	11507229_rna_2-RPKs
UniRef90_K5ZQK1|g__Parabacteroides.s__Parabacteroides_distasonis	2.1082220661
UniRef90_R6IIQ7	2.1082220661
UniRef90_R6IIQ7|g__Bacteroides.s__Bacteroides_dorei	2.1082220661
UniRef90_R6K6X9	2.1082220661
UniRef90_R6K6X9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1082220661
UniRef90_U6RLY4	2.1082220661
UniRef90_U6RLY4|g__Bacteroides.s__Bacteroides_massiliensis	2.1082220661
UniRef90_A6LIW6	2.1074815595
UniRef90_A6LIW6|g__Parabacteroides.s__Parabacteroides_distasonis	2.1074815595
UniRef90_U2KK34	2.1074815595
UniRef90_U2KK34|g__Ruminococcus.s__Ruminococcus_callidus	2.1074815595
UniRef90_B2UPW5	2.1074815595
UniRef90_B2UPW5|g__Akkermansia.s__Akkermansia_muciniphila	2.1074815595
UniRef90_H1CAM0	2.1074815595
UniRef90_H1CAM0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1074815595
UniRef90_R7EQN5	2.1074815595
UniRef90_R7EQN5|g__Bacteroides.s__Bacteroides_uniformis	2.1074815595
UniRef90_S6CC76	2.1074815595
UniRef90_S6CC76|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.1074815595
UniRef90_R7JJ65	2.1071922723
UniRef90_R7JJ65|g__Alistipes.s__Alistipes_putredinis	2.1071922723
UniRef90_A6L8D2	2.1052631579
UniRef90_A6L8D2|g__Parabacteroides.s__Parabacteroides_distasonis	2.1052631579
UniRef90_R6Z560	2.1052631579
UniRef90_R6Z560|g__Alistipes.s__Alistipes_onderdonkii	2.1052631579
UniRef90_A6L926	2.1052631579
UniRef90_A6L926|g__Parabacteroides.s__Parabacteroides_distasonis	2.1052631579
UniRef90_F9Z4Q9	2.1052631579
UniRef90_F9Z4Q9|g__Odoribacter.s__Odoribacter_splanchnicus	2.1052631579
UniRef90_R6XSH8	2.1052631579
UniRef90_R6XSH8|g__Alistipes.s__Alistipes_onderdonkii	2.1052631579
UniRef90_R7EK22	2.1052631579
UniRef90_R7EK22|g__Bacteroides.s__Bacteroides_uniformis	2.1052631579
UniRef90_I9RMX4	2.1052631579
UniRef90_I9RMX4|g__Bacteroides.s__Bacteroides_ovatus	2.1052631579
UniRef90_I8XRU5	2.1048157213
UniRef90_I8XRU5|g__Bacteroides.s__Bacteroides_nordii	2.1048157213
UniRef90_D4K476	2.1048120065
UniRef90_D4K476|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1048120065
UniRef90_N2MAT9	2.1046585214
UniRef90_N2MAT9|g__Escherichia.s__Escherichia_coli	2.1046585214
UniRef90_I3YQ03	2.1042972642
UniRef90_I3YQ03|g__Alistipes.s__Alistipes_finegoldii	1.1434507861
UniRef90_I3YQ03|g__Alistipes.s__Alistipes_onderdonkii	0.9608464781
UniRef90_K5ZUJ7	2.1037868163
UniRef90_K5ZUJ7|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.1037868163
UniRef90_C4ZDA3	2.1019442985
UniRef90_C4ZDA3|g__Eubacterium.s__Eubacterium_rectale	2.1019442985
UniRef90_R7JGU8	2.1019442985
UniRef90_R7JGU8|g__Alistipes.s__Alistipes_putredinis	2.1019442985
UniRef90_C0F0C5	2.1019442985
UniRef90_C0F0C5|g__Eubacterium.s__Eubacterium_hallii	2.1019442985
UniRef90_B0NAP7	2.1015844212
UniRef90_B0NAP7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	1.4030164854
UniRef90_B0NAP7|g__Clostridium.s__Clostridium_scindens	0.6985679357
UniRef90_G2T5W2	2.1008413664
UniRef90_G2T5W2|g__Roseburia.s__Roseburia_hominis	2.1008413664
UniRef90_C3XBA8	2.1008403361
UniRef90_C3XBA8|g__Oxalobacter.s__Oxalobacter_formigenes	2.1008403361
UniRef90_A6L3N8	2.1008403361
UniRef90_A6L3N8|g__Bacteroides.s__Bacteroides_vulgatus	2.1008403361
UniRef90_R7P0B5	2.1008403361
UniRef90_R7P0B5|g__Bacteroides.s__Bacteroides_vulgatus	2.1008403361
UniRef90_A8SDW2	2.1008403361
UniRef90_A8SDW2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1008403361
UniRef90_H1CES3	2.1008403361
UniRef90_H1CES3|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1008403361
UniRef90_R5NVN7	2.1008403361
UniRef90_R5NVN7|g__Alistipes.s__Alistipes_putredinis	2.1008403361
UniRef90_R7NPT3	2.1008403361
UniRef90_R7NPT3|g__Bacteroides.s__Bacteroides_massiliensis	2.1008403361
UniRef90_UPI0002E9EBEA	2.1008403361
UniRef90_UPI0002E9EBEA|g__Alistipes.s__Alistipes_senegalensis	2.1008403361
UniRef90_F0YZ63	2.0999465036
UniRef90_F0YZ63|g__Dorea.s__Dorea_formicigenerans	2.0999465036
UniRef90_A0ZZS4	2.0993701889
UniRef90_A0ZZS4|g__Bifidobacterium.s__Bifidobacterium_adolescentis	2.0993701889
UniRef90_R7NMT2	2.0986358867
UniRef90_R7NMT2|g__Bacteroides.s__Bacteroides_massiliensis	2.0986358867
UniRef90_R7KIJ4	2.0981955518
UniRef90_R7KIJ4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0981955518
UniRef90_I3YKP1	2.0980611880
UniRef90_I3YKP1|g__Alistipes.s__Alistipes_sp_HGB5	2.0980611880
UniRef90_K6AJP7	2.0971172094
UniRef90_K6AJP7|g__Parabacteroides.s__Parabacteroides_distasonis	2.0971172094
UniRef90_R6X623	2.0958083832
UniRef90_R6X623|g__Parabacteroides.s__Parabacteroides_merdae	2.0958083832
UniRef90_UPI000287E627	2.0953378732
UniRef90_UPI000287E627|g__Alistipes.s__Alistipes_senegalensis	2.0953378732
UniRef90_R6KSN5	2.0953378732
UniRef90_R6KSN5|g__Bacteroides.s__Bacteroides_intestinalis	2.0953378732
UniRef90_R7FGK5	2.0953378732
UniRef90_R7FGK5|g__Ruminococcus.s__Ruminococcus_callidus	2.0953378732
UniRef90_K5Z767	2.0949720670
UniRef90_K5Z767|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0949720670
UniRef90_R5DMF1	2.0949720670
UniRef90_R5DMF1|g__Parabacteroides.s__Parabacteroides_merdae	2.0949720670
UniRef90_R5ULV0	2.0949720670
UniRef90_R5ULV0|g__Alistipes.s__Alistipes_sp_HGB5	2.0949720670
UniRef90_R7KGG0	2.0949720670
UniRef90_R7KGG0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0949720670
UniRef90_R7NN79	2.0949720670
UniRef90_R7NN79|g__Bacteroides.s__Bacteroides_massiliensis	2.0949720670
UniRef90_K5ZGP3	2.0946281182
UniRef90_K5ZGP3|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0946281182
UniRef90_D4WWD1	2.0942408377
UniRef90_D4WWD1|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0942408377
UniRef90_D6E6F5	2.0942408377
UniRef90_D6E6F5|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.0942408377
UniRef90_K5ZI47	2.0942408377
UniRef90_K5ZI47|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0942408377
UniRef90_E2ZF12	2.0942408377
UniRef90_E2ZF12|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0942408377
UniRef90_A6KYT2	2.0942408377
UniRef90_A6KYT2|g__Bacteroides.s__Bacteroides_vulgatus	2.0942408377
UniRef90_R5U628	2.0942408377
UniRef90_R5U628|g__Bacteroides.s__Bacteroides_caccae	2.0942408377
UniRef90_R5UTE4	2.0942408377
UniRef90_R5UTE4|g__Bacteroides.s__Bacteroides_caccae	2.0942408377
UniRef90_A6KYA3	2.0934965127
UniRef90_A6KYA3|g__Bacteroides.s__Bacteroides_uniformis	1.0495993031
UniRef90_A6KYA3|g__Bacteroides.s__Bacteroides_vulgatus	1.0438972097
UniRef90_R5D7X8	2.0929259104
UniRef90_R5D7X8|g__Parabacteroides.s__Parabacteroides_merdae	2.0929259104
UniRef90_P0ABH8	2.0928325605
UniRef90_P0ABH8|g__Escherichia.s__Escherichia_coli	2.0928325605
UniRef90_A6L305	2.0920502092
UniRef90_A6L305|g__Bacteroides.s__Bacteroides_vulgatus	2.0920502092
UniRef90_D6CWD8	2.0920502092
UniRef90_D6CWD8|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0920502092
UniRef90_F7KN39	2.0920502092
UniRef90_F7KN39|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	2.0920502092
UniRef90_F9Z6I3	2.0920502092
UniRef90_F9Z6I3|g__Odoribacter.s__Odoribacter_splanchnicus	2.0920502092
UniRef90_I3YR87	2.0920502092
UniRef90_I3YR87|g__Alistipes.s__Alistipes_sp_HGB5	2.0920502092
UniRef90_Q5LGH0	2.0920502092
UniRef90_Q5LGH0|g__Bacteroides.s__Bacteroides_nordii	2.0920502092
UniRef90_D4K282	2.0905923345
UniRef90_D4K282|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0905923345
UniRef90_R7A071	2.0905923345
UniRef90_R7A071|g__Butyrivibrio.s__Butyrivibrio_crossotus	2.0905923345
UniRef90_F9ZA37	2.0905923345
UniRef90_F9ZA37|g__Odoribacter.s__Odoribacter_splanchnicus	2.0905923345
UniRef90_I9AHQ0	2.0905923345
UniRef90_I9AHQ0|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0905923345
UniRef90_R5JG16	2.0902767984
UniRef90_R5JG16|g__Bacteroides.s__Bacteroides_nordii	2.0902767984
UniRef90_D4M0C9	2.0898654248
UniRef90_D4M0C9|g__Blautia.s__Ruminococcus_torques	1.7421602787
UniRef90_D4M0C9|g__Ruminococcus.s__Ruminococcus_lactaris	0.3477051460
UniRef90_R7DCT3	2.0887728460
UniRef90_R7DCT3|g__Blautia.s__Ruminococcus_obeum	2.0887728460
UniRef90_R6Z2F5	2.0886955277
UniRef90_R6Z2F5|g__Alistipes.s__Alistipes_onderdonkii	2.0886955277
UniRef90_D6D4L7	2.0877031452
UniRef90_D6D4L7|g__Bacteroides.s__Bacteroides_caccae	1.0471204188
UniRef90_D6D4L7|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.0405827263
UniRef90_B2UP34	2.0876826722
UniRef90_B2UP34|g__Akkermansia.s__Akkermansia_muciniphila	2.0876826722
UniRef90_F9Z817	2.0876826722
UniRef90_F9Z817|g__Odoribacter.s__Odoribacter_splanchnicus	2.0876826722
UniRef90_I3YR51	2.0876826722
UniRef90_I3YR51|g__Alistipes.s__Alistipes_onderdonkii	2.0876826722
UniRef90_R5MQI3	2.0876826722
UniRef90_R5MQI3|g__Bacteroides.s__Bacteroides_intestinalis	2.0876826722
UniRef90_G2T253	2.0876826722
UniRef90_G2T253|g__Roseburia.s__Roseburia_hominis	2.0876826722
UniRef90_UPI00031DFCCD	2.0876826722
UniRef90_UPI00031DFCCD|g__Alistipes.s__Alistipes_senegalensis	2.0876826722
UniRef90_K5Z475	2.0870989241
UniRef90_K5Z475|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0870989241
UniRef90_R5ZBJ6	2.0862308762
UniRef90_R5ZBJ6|g__Collinsella.s__Collinsella_aerofaciens	2.0862308762
UniRef90_D4L1I6	2.0844528772
UniRef90_D4L1I6|g__Roseburia.s__Roseburia_intestinalis	2.0844528772
UniRef90_F7KTM8	2.0842647553
UniRef90_F7KTM8|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	2.0842647553
UniRef90_I8XVH1	2.0827134781
UniRef90_I8XVH1|g__Bacteroides.s__Bacteroides_nordii	2.0827134781
UniRef90_U2M4Z9	2.0822488287
UniRef90_U2M4Z9|g__Ruminococcus.s__Ruminococcus_callidus	2.0822488287
UniRef90_G2T1L0	2.0818875781
UniRef90_G2T1L0|g__Roseburia.s__Roseburia_hominis	2.0818875781
UniRef90_R7NSU4	2.0818875781
UniRef90_R7NSU4|g__Bacteroides.s__Bacteroides_massiliensis	2.0818875781
UniRef90_R5HKU4	2.0818875781
UniRef90_R5HKU4|g__Roseburia.s__Roseburia_inulinivorans	2.0818875781
UniRef90_R7NVL5	2.0818875781
UniRef90_R7NVL5|g__Bacteroides.s__Bacteroides_massiliensis	2.0818875781
UniRef90_R5NUC8	2.0811654527
UniRef90_R5NUC8|g__Alistipes.s__Alistipes_putredinis	2.0811654527
UniRef90_C0FVK5	2.0811654527
UniRef90_C0FVK5|g__Roseburia.s__Roseburia_inulinivorans	2.0811654527
UniRef90_G2T303	2.0811654527
UniRef90_G2T303|g__Roseburia.s__Roseburia_hominis	2.0811654527
UniRef90_I9H4R1	2.0811654527
UniRef90_I9H4R1|g__Bacteroides.s__Bacteroides_nordii	2.0811654527
UniRef90_U2KF40	2.0811654527
UniRef90_U2KF40|g__Ruminococcus.s__Ruminococcus_callidus	2.0811654527
UniRef90_UPI00028802AB	2.0811654527
UniRef90_UPI00028802AB|g__Alistipes.s__Alistipes_senegalensis	2.0811654527
UniRef90_R9HJI9	2.0805205078
UniRef90_R9HJI9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0805205078
UniRef90_F7JHM7	2.0802514045
UniRef90_F7JHM7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	2.0802514045
UniRef90_Q64RA9	2.0791291826
UniRef90_Q64RA9|g__Bacteroides.s__Bacteroides_vulgatus	1.3937282230
UniRef90_Q64RA9|g__Bacteroides.s__Bacteroides_dorei	0.6854009596
UniRef90_R7NL69	2.0790020790
UniRef90_R7NL69|g__Bacteroides.s__Bacteroides_massiliensis	2.0790020790
UniRef90_D6E6I5	2.0790020790
UniRef90_D6E6I5|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.0790020790
UniRef90_F3PYA6	2.0790020790
UniRef90_F3PYA6|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0790020790
UniRef90_I3YIH7	2.0790020790
UniRef90_I3YIH7|g__Alistipes.s__Alistipes_finegoldii	2.0790020790
UniRef90_R7EH41	2.0790020790
UniRef90_R7EH41|g__Bacteroides.s__Bacteroides_uniformis	2.0790020790
UniRef90_B0MV91	2.0781292123
UniRef90_B0MV91|g__Alistipes.s__Alistipes_putredinis	2.0781292123
UniRef90_R5RT00	2.0779745093
UniRef90_R5RT00|unclassified	2.0779745093
UniRef90_R5MQR9	2.0779220779
UniRef90_R5MQR9|g__Bacteroides.s__Bacteroides_intestinalis	2.0779220779
UniRef90_A7ADW0	2.0775623269
UniRef90_A7ADW0|g__Parabacteroides.s__Parabacteroides_merdae	2.0775623269
UniRef90_B0NHK6	2.0775623269
UniRef90_B0NHK6|g__Clostridium.s__Clostridium_scindens	1.0501336240
UniRef90_B0NHK6|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	1.0274287028
UniRef90_Q8A6G7	2.0775623269
UniRef90_Q8A6G7|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0775623269
UniRef90_R5M794	2.0772746157
UniRef90_R5M794|g__Bacteroides.s__Bacteroides_intestinalis	2.0772746157
UniRef90_R6Y2S6	2.0757654385
UniRef90_R6Y2S6|g__Alistipes.s__Alistipes_onderdonkii	2.0757654385
UniRef90_Q8A0Y3	2.0746887967
UniRef90_Q8A0Y3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0746887967
UniRef90_G2SXW9	2.0746887967
UniRef90_G2SXW9|g__Roseburia.s__Roseburia_hominis	2.0746887967
UniRef90_N2ARK8	2.0746887967
UniRef90_N2ARK8|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0746887967
UniRef90_R5U2R1	2.0746887967
UniRef90_R5U2R1|g__Bacteroides.s__Bacteroides_caccae	2.0746887967
UniRef90_UPI0003121A49	2.0746887967
UniRef90_UPI0003121A49|g__Alistipes.s__Alistipes_senegalensis	2.0746887967
UniRef90_D4K1Q9	2.0746887967
UniRef90_D4K1Q9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0746887967
UniRef90_F9Z9C0	2.0746887967
UniRef90_F9Z9C0|g__Odoribacter.s__Odoribacter_splanchnicus	2.0746887967
UniRef90_K5Y8M5	2.0746887967
UniRef90_K5Y8M5|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0746887967
UniRef90_A8RVT2	2.0745204887
UniRef90_A8RVT2|g__Clostridium.s__Clostridium_bolteae	2.0745204887
UniRef90_K5ZVM9	2.0732550104
UniRef90_K5ZVM9|g__Parabacteroides.s__Parabacteroides_distasonis	2.0732550104
UniRef90_K6ARG0	2.0732550104
UniRef90_K6ARG0|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0732550104
UniRef90_A6LFQ2	2.0732550104
UniRef90_A6LFQ2|g__Parabacteroides.s__Parabacteroides_distasonis	2.0732550104
UniRef90_K5ZP48	2.0732550104
UniRef90_K5ZP48|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0732550104
UniRef90_A6L348	2.0728792890
UniRef90_A6L348|g__Bacteroides.s__Bacteroides_caccae	1.3993264173
UniRef90_A6L348|g__Bacteroides.s__Bacteroides_vulgatus	0.6735528717
UniRef90_D4IIK0	2.0725388601
UniRef90_D4IIK0|g__Alistipes.s__Alistipes_shahii	2.0725388601
UniRef90_R7E8P0	2.0725388601
UniRef90_R7E8P0|g__Bacteroides.s__Bacteroides_uniformis	2.0725388601
UniRef90_R5W049	2.0725080552
UniRef90_R5W049|g__Alistipes.s__Alistipes_shahii	2.0725080552
UniRef90_R5V7E1	2.0722318133
UniRef90_R5V7E1|g__Alistipes.s__Alistipes_finegoldii	2.0722318133
UniRef90_P0A9R5	2.0715750726
UniRef90_P0A9R5|g__Escherichia.s__Escherichia_coli	2.0715750726
UniRef90_R5NQL2	2.0713329814
UniRef90_R5NQL2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	2.0713329814
UniRef90_I9GXM2	2.0706143976
UniRef90_I9GXM2|g__Bacteroides.s__Bacteroides_nordii	2.0706143976
UniRef90_D4JYD9	2.0693222969
UniRef90_D4JYD9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0693222969
UniRef90_F9Z5D3	2.0689655172
UniRef90_F9Z5D3|g__Odoribacter.s__Odoribacter_splanchnicus	2.0689655172
UniRef90_D6EA41	2.0682523268
UniRef90_D6EA41|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.0682523268
UniRef90_R5U5D5	2.0682523268
UniRef90_R5U5D5|g__Bacteroides.s__Bacteroides_caccae	2.0682523268
UniRef90_G5H6C1	2.0661157025
UniRef90_G5H6C1|g__Alistipes.s__Alistipes_indistinctus	2.0661157025
UniRef90_G5H5S8	2.0661157025
UniRef90_G5H5S8|g__Alistipes.s__Alistipes_indistinctus	2.0661157025
UniRef90_A6LDP8	2.0661157025
UniRef90_A6LDP8|g__Parabacteroides.s__Parabacteroides_distasonis	2.0661157025
UniRef90_C4ZE89	2.0661157025
UniRef90_C4ZE89|g__Eubacterium.s__Eubacterium_rectale	2.0661157025
UniRef90_D4IMX8	2.0661157025
UniRef90_D4IMX8|g__Alistipes.s__Alistipes_shahii	1.0442257179
UniRef90_D4IMX8|g__Alistipes.s__Alistipes_sp_HGB5	1.0218899846
UniRef90_F9ZAM4	2.0661157025
UniRef90_F9ZAM4|g__Odoribacter.s__Odoribacter_splanchnicus	2.0661157025
UniRef90_I3YPV7	2.0661157025
UniRef90_I3YPV7|g__Alistipes.s__Alistipes_sp_HGB5	2.0661157025
UniRef90_K1UM44	2.0661157025
UniRef90_K1UM44|unclassified	2.0661157025
UniRef90_U2K1X2	2.0661157025
UniRef90_U2K1X2|g__Ruminococcus.s__Ruminococcus_callidus	2.0661157025
UniRef90_R6LR52	2.0661012997
UniRef90_R6LR52|g__Coprococcus.s__Coprococcus_comes	2.0661012997
UniRef90_P0AGB8	2.0658689137
UniRef90_P0AGB8|g__Escherichia.s__Escherichia_coli	2.0658689137
UniRef90_D4JY16	2.0650450148
UniRef90_D4JY16|g__Dorea.s__Dorea_formicigenerans	0.7776361236
UniRef90_D4JY16|g__Eubacterium.s__Eubacterium_rectale	0.7734568980
UniRef90_D4JY16|g__Roseburia.s__Roseburia_inulinivorans	0.5139519931
UniRef90_E2ZKP3	2.0646937371
UniRef90_E2ZKP3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0646937371
UniRef90_Q59219	2.0646937371
UniRef90_Q59219|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0646937371
UniRef90_R6IJ53	2.0632737276
UniRef90_R6IJ53|g__Parabacteroides.s__Parabacteroides_distasonis	2.0632737276
UniRef90_R5XQI9	2.0619303987
UniRef90_R5XQI9|unclassified	2.0619303987
UniRef90_E2ZK24	2.0618556701
UniRef90_E2ZK24|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0618556701
UniRef90_Q8A832	2.0618556701
UniRef90_Q8A832|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0618556701
UniRef90_A6L1L0	2.0618556701
UniRef90_A6L1L0|g__Bacteroides.s__Bacteroides_vulgatus	2.0618556701
UniRef90_C4ZEK7	2.0618556701
UniRef90_C4ZEK7|g__Eubacterium.s__Eubacterium_rectale	2.0618556701
UniRef90_R6XYN5	2.0606755787
UniRef90_R6XYN5|g__Parabacteroides.s__Parabacteroides_merdae	2.0606755787
UniRef90_I3YNN5	2.0602265296
UniRef90_I3YNN5|g__Alistipes.s__Alistipes_sp_HGB5	2.0602265296
UniRef90_B2UNZ8	2.0597322348
UniRef90_B2UNZ8|g__Akkermansia.s__Akkermansia_muciniphila	2.0597322348
UniRef90_F9Z6M5	2.0597322348
UniRef90_F9Z6M5|g__Odoribacter.s__Odoribacter_splanchnicus	2.0597322348
UniRef90_D4IMU7	2.0593779035
UniRef90_D4IMU7|g__Alistipes.s__Alistipes_finegoldii	1.0222946324
UniRef90_D4IMU7|g__Alistipes.s__Alistipes_shahii	0.6913888474
UniRef90_D4IMU7|g__Alistipes.s__Alistipes_onderdonkii	0.3456944237
UniRef90_G2SX13	2.0580051702
UniRef90_G2SX13|g__Roseburia.s__Roseburia_hominis	2.0580051702
UniRef90_C3QWU2	2.0565552699
UniRef90_C3QWU2|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0565552699
UniRef90_I9SAC6	2.0565552699
UniRef90_I9SAC6|g__Bacteroides.s__Bacteroides_nordii	2.0565552699
UniRef90_I9SCG1	2.0562028787
UniRef90_I9SCG1|g__Bacteroides.s__Bacteroides_nordii	2.0562028787
UniRef90_R6X5F6	2.0562028787
UniRef90_R6X5F6|g__Parabacteroides.s__Parabacteroides_merdae	2.0562028787
UniRef90_Q64RD9	2.0562028787
UniRef90_Q64RD9|g__Bacteroides.s__Bacteroides_caccae	2.0562028787
UniRef90_R5IMJ6	2.0562028787
UniRef90_R5IMJ6|g__Clostridium.s__Clostridium_bolteae	2.0562028787
UniRef90_R6KI91	2.0559756130
UniRef90_R6KI91|g__Bacteroides.s__Bacteroides_intestinalis	2.0559756130
UniRef90_A6LFR5	2.0554984584
UniRef90_A6LFR5|g__Parabacteroides.s__Parabacteroides_distasonis	2.0554984584
UniRef90_C8WPD8	2.0554984584
UniRef90_C8WPD8|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.0554984584
UniRef90_R7JJF4	2.0554984584
UniRef90_R7JJF4|g__Alistipes.s__Alistipes_putredinis	2.0554984584
UniRef90_V2XVM5	2.0550316725
UniRef90_V2XVM5|unclassified	2.0550316725
UniRef90_R7NV32	2.0546579685
UniRef90_R7NV32|g__Bacteroides.s__Bacteroides_massiliensis	2.0546579685
UniRef90_R5MJ34	2.0541802171
UniRef90_R5MJ34|g__Bacteroides.s__Bacteroides_intestinalis	2.0541802171
UniRef90_D4IK44	2.0533880903
UniRef90_D4IK44|g__Alistipes.s__Alistipes_shahii	2.0533880903
UniRef90_F9Z3W6	2.0533880903
UniRef90_F9Z3W6|g__Odoribacter.s__Odoribacter_splanchnicus	2.0533880903
UniRef90_K6A3T3	2.0533880903
UniRef90_K6A3T3|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0533880903
UniRef90_R5EU94	2.0533880903
UniRef90_R5EU94|g__Bacteroides.s__Bacteroides_ovatus	2.0533880903
UniRef90_R5V2R6	2.0533880903
UniRef90_R5V2R6|g__Alistipes.s__Alistipes_sp_HGB5	2.0533880903
UniRef90_R7EF98	2.0533880903
UniRef90_R7EF98|g__Bacteroides.s__Bacteroides_uniformis	2.0533880903
UniRef90_U2KTX2	2.0533880903
UniRef90_U2KTX2|g__Ruminococcus.s__Ruminococcus_callidus	2.0533880903
UniRef90_C7H6G3	2.0533880903
UniRef90_C7H6G3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0533880903
UniRef90_D4K2D0	2.0533880903
UniRef90_D4K2D0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0533880903
UniRef90_E5C7E0	2.0533880903
UniRef90_E5C7E0|g__Bacteroides.s__Bacteroides_ovatus	2.0533880903
UniRef90_K5YLZ5	2.0533880903
UniRef90_K5YLZ5|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.0533880903
UniRef90_K6A399	2.0533880903
UniRef90_K6A399|g__Parabacteroides.s__Parabacteroides_distasonis	2.0533880903
UniRef90_R7KSL3	2.0533880903
UniRef90_R7KSL3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0533880903
UniRef90_I9S8J5	2.0533880903
UniRef90_I9S8J5|g__Bacteroides.s__Bacteroides_nordii	2.0533880903
UniRef90_I8WEJ4	2.0519835841
UniRef90_I8WEJ4|g__Bacteroides.s__Bacteroides_dorei	2.0519835841
UniRef90_R6HID7	2.0519835841
UniRef90_R6HID7|g__Bacteroides.s__Bacteroides_vulgatus	2.0519835841
UniRef90_B0NBZ9	2.0518040740
UniRef90_B0NBZ9|g__Clostridium.s__Clostridium_scindens	1.0516159028
UniRef90_B0NBZ9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	1.0001881712
UniRef90_U2AAI1	2.0501371262
UniRef90_U2AAI1|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.0501371262
UniRef90_R6T019	2.0497352709
UniRef90_R6T019|g__Bacteroides.s__Bacteroides_xylanisolvens	2.0497352709
UniRef90_R7JPX3	2.0496156906
UniRef90_R7JPX3|g__Alistipes.s__Alistipes_putredinis	2.0496156906
UniRef90_E2ZH32	2.0495254600
UniRef90_E2ZH32|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.0495254600
UniRef90_R6A560	2.0491803279
UniRef90_R6A560|g__Collinsella.s__Collinsella_aerofaciens	2.0491803279
UniRef90_R6JGH0	2.0491803279
UniRef90_R6JGH0|g__Bacteroides.s__Bacteroides_xylanisolvens	1.0245901639
UniRef90_R6JGH0|g__Bacteroides.s__Bacteroides_ovatus	1.0245901639
UniRef90_S6CER2	2.0491803279
UniRef90_S6CER2|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.0491803279
UniRef90_F9ZAC4	2.0491803279
UniRef90_F9ZAC4|g__Odoribacter.s__Odoribacter_splanchnicus	2.0491803279
UniRef90_P37626	2.0491803279
UniRef90_P37626|g__Escherichia.s__Escherichia_coli	2.0491803279
UniRef90_Q8A1V9	2.0491803279
UniRef90_Q8A1V9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.0491803279
UniRef90_B0NAI0	2.0489070288
UniRef90_B0NAI0|g__Clostridium.s__Clostridium_scindens	1.0355813030
